case_id,activity_name,timestamp,claim_amount,car_make,car_model,car_year,type_of_accident
0dc36b44-a94d-4418-b52d-ea0d072c68b9,First Notification of Loss (FNOL),8/13/2022 23:36,4607.97,Honda,Civic,2019,Head-on
0dc36b44-a94d-4418-b52d-ea0d072c68b9,Payment Sent,9/11/2022 15:02,4607.97,Honda,Civic,2019,Head-on
0dc36b44-a94d-4418-b52d-ea0d072c68b9,Set Reserve,9/2/2022 10:35,4607.97,Honda,Civic,2019,Head-on
0dc47d79-a3d1-4b0e-b614-edead3ef9005,Assign Claim,1/6/2021 1:39,5340.13,Ford,F-150,2010,Head-on
0dc47d79-a3d1-4b0e-b614-edead3ef9005,Close Claim,1/23/2021 10:46,5340.13,Ford,F-150,2010,Head-on
0dc47d79-a3d1-4b0e-b614-edead3ef9005,Decide Claim,1/13/2021 16:59,5340.13,Ford,F-150,2010,Head-on
0dc47d79-a3d1-4b0e-b614-edead3ef9005,First Notification of Loss (FNOL),12/25/2020 2:20,5340.13,Ford,F-150,2010,Head-on
0dc47d79-a3d1-4b0e-b614-edead3ef9005,Payment Sent,1/18/2021 6:08,5340.13,Ford,F-150,2010,Head-on
0dc47d79-a3d1-4b0e-b614-edead3ef9005,Set Reserve,1/8/2021 15:06,5340.13,Ford,F-150,2010,Head-on
0dc5b8c6-d620-46a5-a822-477f6779dbee,Assign Claim,8/27/2021 17:14,4410.86,Nissan,Altima,2014,Head-on
0dc5b8c6-d620-46a5-a822-477f6779dbee,Close Claim,9/18/2021 20:27,4410.86,Nissan,Altima,2014,Head-on
0dc5b8c6-d620-46a5-a822-477f6779dbee,Decide Claim,9/6/2021 12:50,4410.86,Nissan,Altima,2014,Head-on
0dc5b8c6-d620-46a5-a822-477f6779dbee,First Notification of Loss (FNOL),8/10/2021 6:54,4410.86,Nissan,Altima,2014,Head-on
0dc5b8c6-d620-46a5-a822-477f6779dbee,Payment Sent,9/11/2021 8:45,4410.86,Nissan,Altima,2014,Head-on
0dc5b8c6-d620-46a5-a822-477f6779dbee,Set Reserve,9/3/2021 18:22,4410.86,Nissan,Altima,2014,Head-on
0dc5d50c-11ef-4966-8df2-e43383cf7a1f,Assign Claim,12/6/2020 10:51,4442.05,Nissan,Altima,2018,Rollover
0dc5d50c-11ef-4966-8df2-e43383cf7a1f,Close Claim,12/26/2020 17:49,4442.05,Nissan,Altima,2018,Rollover
0dc5d50c-11ef-4966-8df2-e43383cf7a1f,Decide Claim,12/16/2020 17:46,4442.05,Nissan,Altima,2018,Rollover
0dc5d50c-11ef-4966-8df2-e43383cf7a1f,First Notification of Loss (FNOL),11/21/2020 23:58,4442.05,Nissan,Altima,2018,Rollover
0dc5d50c-11ef-4966-8df2-e43383cf7a1f,Payment Sent,12/22/2020 9:34,4442.05,Nissan,Altima,2018,Rollover
0dc5d50c-11ef-4966-8df2-e43383cf7a1f,Set Reserve,12/10/2020 13:47,4442.05,Nissan,Altima,2018,Rollover
0dcc4c65-dc54-43ca-ad3e-3fc278c53a51,Assign Claim,5/25/2022 20:09,9474.48,Ford,F-150,2014,Head-on
0dcc4c65-dc54-43ca-ad3e-3fc278c53a51,Close Claim,6/18/2022 16:12,9474.48,Ford,F-150,2014,Head-on
0dcc4c65-dc54-43ca-ad3e-3fc278c53a51,Decide Claim,6/4/2022 13:52,9474.48,Ford,F-150,2014,Head-on
0dcc4c65-dc54-43ca-ad3e-3fc278c53a51,First Notification of Loss (FNOL),5/12/2022 10:31,9474.48,Ford,F-150,2014,Head-on
0dcc4c65-dc54-43ca-ad3e-3fc278c53a51,Payment Sent,6/11/2022 11:00,9474.48,Ford,F-150,2014,Head-on
0dcc4c65-dc54-43ca-ad3e-3fc278c53a51,Set Reserve,5/30/2022 10:37,9474.48,Ford,F-150,2014,Head-on
0dcf3f4c-4dfe-4079-9db5-b21368245ef4,Assign Claim,1/9/2023 6:22,3137.28,Hyundai,Elantra,2014,Rollover
0dcf3f4c-4dfe-4079-9db5-b21368245ef4,Close Claim,1/30/2023 18:20,3137.28,Hyundai,Elantra,2014,Rollover
0dcf3f4c-4dfe-4079-9db5-b21368245ef4,Decide Claim,1/20/2023 10:28,3137.28,Hyundai,Elantra,2014,Rollover
0dcf3f4c-4dfe-4079-9db5-b21368245ef4,First Notification of Loss (FNOL),12/24/2022 1:06,3137.28,Hyundai,Elantra,2014,Rollover
0dcf3f4c-4dfe-4079-9db5-b21368245ef4,Payment Sent,1/24/2023 23:55,3137.28,Hyundai,Elantra,2014,Rollover
0dcf3f4c-4dfe-4079-9db5-b21368245ef4,Set Reserve,1/15/2023 11:37,3137.28,Hyundai,Elantra,2014,Rollover
0dd01cc2-cc6a-439c-bc02-bf5e7bc0e724,Assign Claim,3/14/2023 14:00,1406.26,Hyundai,Elantra,2015,Head-on
0dd01cc2-cc6a-439c-bc02-bf5e7bc0e724,Close Claim,3/31/2023 4:40,1406.26,Hyundai,Elantra,2015,Head-on
0dd01cc2-cc6a-439c-bc02-bf5e7bc0e724,Decide Claim,3/24/2023 2:00,1406.26,Hyundai,Elantra,2015,Head-on
0dd01cc2-cc6a-439c-bc02-bf5e7bc0e724,First Notification of Loss (FNOL),2/28/2023 19:20,1406.26,Hyundai,Elantra,2015,Head-on
0dd01cc2-cc6a-439c-bc02-bf5e7bc0e724,Payment Sent,3/28/2023 10:36,1406.26,Hyundai,Elantra,2015,Head-on
0dd01cc2-cc6a-439c-bc02-bf5e7bc0e724,Set Reserve,3/19/2023 5:20,1406.26,Hyundai,Elantra,2015,Head-on
0dd5e83e-e7d1-424e-8dd0-40e637d9049c,Assign Claim,9/2/2020 1:14,7423.66,Chevrolet,Silverado,2014,Rollover
0dd5e83e-e7d1-424e-8dd0-40e637d9049c,Close Claim,9/25/2020 6:10,7423.66,Chevrolet,Silverado,2014,Rollover
0dd5e83e-e7d1-424e-8dd0-40e637d9049c,Decide Claim,9/13/2020 12:05,7423.66,Chevrolet,Silverado,2014,Rollover
0dd5e83e-e7d1-424e-8dd0-40e637d9049c,First Notification of Loss (FNOL),8/18/2020 8:45,7423.66,Chevrolet,Silverado,2014,Rollover
0dd5e83e-e7d1-424e-8dd0-40e637d9049c,Payment Sent,9/20/2020 14:59,7423.66,Chevrolet,Silverado,2014,Rollover
0dd5e83e-e7d1-424e-8dd0-40e637d9049c,Set Reserve,9/5/2020 22:36,7423.66,Chevrolet,Silverado,2014,Rollover
0dd745a5-c9ff-48e2-808f-0c09b90e2fef,Assign Claim,2/12/2022 6:51,5755.69,Honda,Civic,2020,Side-impact
0dd745a5-c9ff-48e2-808f-0c09b90e2fef,Close Claim,3/2/2022 23:36,5755.69,Honda,Civic,2020,Side-impact
0dd745a5-c9ff-48e2-808f-0c09b90e2fef,Decide Claim,2/23/2022 7:38,5755.69,Honda,Civic,2020,Side-impact
0dd745a5-c9ff-48e2-808f-0c09b90e2fef,First Notification of Loss (FNOL),1/29/2022 14:31,5755.69,Honda,Civic,2020,Side-impact
0dd745a5-c9ff-48e2-808f-0c09b90e2fef,Payment Sent,3/2/2022 12:04,5755.69,Honda,Civic,2020,Side-impact
0dd745a5-c9ff-48e2-808f-0c09b90e2fef,Set Reserve,2/16/2022 19:08,5755.69,Honda,Civic,2020,Side-impact
0dd7f682-ddc8-4ded-82cd-4486af07a202,Assign Claim,5/20/2021 3:16,2303.29,Honda,Civic,2017,Rear-end
0dd7f682-ddc8-4ded-82cd-4486af07a202,Close Claim,6/7/2021 19:29,2303.29,Honda,Civic,2017,Rear-end
0dd7f682-ddc8-4ded-82cd-4486af07a202,Decide Claim,5/27/2021 7:23,2303.29,Honda,Civic,2017,Rear-end
0dd7f682-ddc8-4ded-82cd-4486af07a202,First Notification of Loss (FNOL),5/4/2021 3:49,2303.29,Honda,Civic,2017,Rear-end
0dd7f682-ddc8-4ded-82cd-4486af07a202,Payment Sent,6/1/2021 20:30,2303.29,Honda,Civic,2017,Rear-end
0dd7f682-ddc8-4ded-82cd-4486af07a202,Set Reserve,5/22/2021 12:49,2303.29,Honda,Civic,2017,Rear-end
0dd804b5-c2d1-480e-ba43-f658e66c886c,Assign Claim,10/21/2022 15:11,9148.1,Chevrolet,Silverado,2016,Rear-end
0dd804b5-c2d1-480e-ba43-f658e66c886c,Close Claim,11/9/2022 4:31,9148.1,Chevrolet,Silverado,2016,Rear-end
0dd804b5-c2d1-480e-ba43-f658e66c886c,Decide Claim,10/29/2022 23:17,9148.1,Chevrolet,Silverado,2016,Rear-end
0dd804b5-c2d1-480e-ba43-f658e66c886c,First Notification of Loss (FNOL),10/7/2022 0:48,9148.1,Chevrolet,Silverado,2016,Rear-end
0dd804b5-c2d1-480e-ba43-f658e66c886c,Payment Sent,11/4/2022 8:50,9148.1,Chevrolet,Silverado,2016,Rear-end
0dd804b5-c2d1-480e-ba43-f658e66c886c,Set Reserve,10/23/2022 18:31,9148.1,Chevrolet,Silverado,2016,Rear-end
0dd848ad-794b-49b6-a3e0-0031207fa033,Assign Claim,4/7/2022 9:39,1410.91,Toyota,Camry,2012,Rear-end
0dd848ad-794b-49b6-a3e0-0031207fa033,Close Claim,4/24/2022 22:09,1410.91,Toyota,Camry,2012,Rear-end
0dd848ad-794b-49b6-a3e0-0031207fa033,Decide Claim,4/16/2022 3:22,1410.91,Toyota,Camry,2012,Rear-end
0dd848ad-794b-49b6-a3e0-0031207fa033,First Notification of Loss (FNOL),3/21/2022 1:52,1410.91,Toyota,Camry,2012,Rear-end
0dd848ad-794b-49b6-a3e0-0031207fa033,Payment Sent,4/19/2022 15:35,1410.91,Toyota,Camry,2012,Rear-end
0dd848ad-794b-49b6-a3e0-0031207fa033,Set Reserve,4/9/2022 11:53,1410.91,Toyota,Camry,2012,Rear-end
0ddee033-4328-4aaa-9cf5-56c38bf3bc3b,Assign Claim,6/16/2022 8:19,7082.41,Jeep,Wrangler,2019,Rollover
0ddee033-4328-4aaa-9cf5-56c38bf3bc3b,Close Claim,7/7/2022 10:57,7082.41,Jeep,Wrangler,2019,Rollover
0ddee033-4328-4aaa-9cf5-56c38bf3bc3b,Decide Claim,6/26/2022 6:53,7082.41,Jeep,Wrangler,2019,Rollover
0ddee033-4328-4aaa-9cf5-56c38bf3bc3b,First Notification of Loss (FNOL),6/2/2022 0:19,7082.41,Jeep,Wrangler,2019,Rollover
0ddee033-4328-4aaa-9cf5-56c38bf3bc3b,Payment Sent,6/27/2022 20:13,7082.41,Jeep,Wrangler,2019,Rollover
0ddee033-4328-4aaa-9cf5-56c38bf3bc3b,Set Reserve,6/19/2022 8:19,7082.41,Jeep,Wrangler,2019,Rollover
0de38adb-0f54-410c-abeb-a9a01bff83ab,Assign Claim,10/5/2022 14:01,5585.56,Chevrolet,Silverado,2012,Rollover
0de38adb-0f54-410c-abeb-a9a01bff83ab,Close Claim,10/21/2022 17:22,5585.56,Chevrolet,Silverado,2012,Rollover
0de38adb-0f54-410c-abeb-a9a01bff83ab,Decide Claim,10/13/2022 23:31,5585.56,Chevrolet,Silverado,2012,Rollover
0de38adb-0f54-410c-abeb-a9a01bff83ab,First Notification of Loss (FNOL),9/17/2022 22:33,5585.56,Chevrolet,Silverado,2012,Rollover
0de38adb-0f54-410c-abeb-a9a01bff83ab,Payment Sent,10/17/2022 11:45,5585.56,Chevrolet,Silverado,2012,Rollover
0de38adb-0f54-410c-abeb-a9a01bff83ab,Set Reserve,10/11/2022 1:52,5585.56,Chevrolet,Silverado,2012,Rollover
0de4ba8f-00cb-4de4-8367-2277043114e6,Assign Claim,7/31/2022 9:13,3197.32,Jeep,Wrangler,2016,Side-impact
0de4ba8f-00cb-4de4-8367-2277043114e6,Close Claim,8/24/2022 11:30,3197.32,Jeep,Wrangler,2016,Side-impact
0de4ba8f-00cb-4de4-8367-2277043114e6,Decide Claim,8/11/2022 7:28,3197.32,Jeep,Wrangler,2016,Side-impact
0de4ba8f-00cb-4de4-8367-2277043114e6,First Notification of Loss (FNOL),7/18/2022 10:13,3197.32,Jeep,Wrangler,2016,Side-impact
0de4ba8f-00cb-4de4-8367-2277043114e6,Payment Sent,8/19/2022 14:44,3197.32,Jeep,Wrangler,2016,Side-impact
0de4ba8f-00cb-4de4-8367-2277043114e6,Set Reserve,8/7/2022 16:26,3197.32,Jeep,Wrangler,2016,Side-impact
0de7b191-4f88-48aa-a337-1e3558ea38e1,Assign Claim,10/13/2020 7:15,9172.4,Honda,Civic,2020,Rollover
0de7b191-4f88-48aa-a337-1e3558ea38e1,Close Claim,11/2/2020 22:27,9172.4,Honda,Civic,2020,Rollover
0de7b191-4f88-48aa-a337-1e3558ea38e1,Decide Claim,10/28/2020 5:31,9172.4,Honda,Civic,2020,Rollover
0de7b191-4f88-48aa-a337-1e3558ea38e1,First Notification of Loss (FNOL),9/27/2020 8:54,9172.4,Honda,Civic,2020,Rollover
0de7b191-4f88-48aa-a337-1e3558ea38e1,Payment Sent,11/1/2020 0:20,9172.4,Honda,Civic,2020,Rollover
0de7b191-4f88-48aa-a337-1e3558ea38e1,Set Reserve,10/19/2020 11:01,9172.4,Honda,Civic,2020,Rollover
0de87505-71b8-4105-a360-8422834d7745,Assign Claim,10/20/2020 18:12,8671.19,Chevrolet,Silverado,2013,Side-impact
0de87505-71b8-4105-a360-8422834d7745,Close Claim,11/3/2020 17:22,8671.19,Chevrolet,Silverado,2013,Side-impact
0de87505-71b8-4105-a360-8422834d7745,Decide Claim,10/26/2020 14:26,8671.19,Chevrolet,Silverado,2013,Side-impact
0de87505-71b8-4105-a360-8422834d7745,First Notification of Loss (FNOL),10/2/2020 20:45,8671.19,Chevrolet,Silverado,2013,Side-impact
0de87505-71b8-4105-a360-8422834d7745,Payment Sent,10/30/2020 1:08,8671.19,Chevrolet,Silverado,2013,Side-impact
0de87505-71b8-4105-a360-8422834d7745,Set Reserve,10/23/2020 10:16,8671.19,Chevrolet,Silverado,2013,Side-impact
0decb108-626b-4853-b4bf-4894928ccba6,Assign Claim,1/23/2022 5:25,9920.68,Toyota,Camry,2016,Rollover
0decb108-626b-4853-b4bf-4894928ccba6,Close Claim,2/13/2022 19:27,9920.68,Toyota,Camry,2016,Rollover
0decb108-626b-4853-b4bf-4894928ccba6,Decide Claim,2/6/2022 13:37,9920.68,Toyota,Camry,2016,Rollover
0decb108-626b-4853-b4bf-4894928ccba6,First Notification of Loss (FNOL),1/5/2022 10:25,9920.68,Toyota,Camry,2016,Rollover
0decb108-626b-4853-b4bf-4894928ccba6,Payment Sent,2/9/2022 15:25,9920.68,Toyota,Camry,2016,Rollover
0decb108-626b-4853-b4bf-4894928ccba6,Set Reserve,1/29/2022 15:59,9920.68,Toyota,Camry,2016,Rollover
0dedb5d8-5e04-4fd6-87cd-ecb5165014be,Assign Claim,7/27/2021 7:52,4744.34,Honda,Civic,2020,Rollover
0dedb5d8-5e04-4fd6-87cd-ecb5165014be,Close Claim,8/5/2021 12:21,4744.34,Honda,Civic,2020,Rollover
0dedb5d8-5e04-4fd6-87cd-ecb5165014be,Decide Claim,7/30/2021 17:45,4744.34,Honda,Civic,2020,Rollover
0dedb5d8-5e04-4fd6-87cd-ecb5165014be,First Notification of Loss (FNOL),7/12/2021 0:06,4744.34,Honda,Civic,2020,Rollover
0dedb5d8-5e04-4fd6-87cd-ecb5165014be,Payment Sent,8/3/2021 17:54,4744.34,Honda,Civic,2020,Rollover
0dedb5d8-5e04-4fd6-87cd-ecb5165014be,Set Reserve,7/27/2021 23:23,4744.34,Honda,Civic,2020,Rollover
0df518e7-be8b-4ee9-9e03-a60afb3a730b,Assign Claim,10/16/2022 22:46,7394.89,Ford,F-150,2013,Side-impact
0df518e7-be8b-4ee9-9e03-a60afb3a730b,Close Claim,10/30/2022 5:18,7394.89,Ford,F-150,2013,Side-impact
0df518e7-be8b-4ee9-9e03-a60afb3a730b,Decide Claim,10/24/2022 9:30,7394.89,Ford,F-150,2013,Side-impact
0df518e7-be8b-4ee9-9e03-a60afb3a730b,First Notification of Loss (FNOL),10/3/2022 17:15,7394.89,Ford,F-150,2013,Side-impact
0df518e7-be8b-4ee9-9e03-a60afb3a730b,Payment Sent,10/24/2022 10:06,7394.89,Ford,F-150,2013,Side-impact
0df518e7-be8b-4ee9-9e03-a60afb3a730b,Set Reserve,10/19/2022 19:40,7394.89,Ford,F-150,2013,Side-impact
0df538e1-adb6-4b22-ba39-cfb31c8f5461,Assign Claim,9/2/2020 8:58,9373.42,Hyundai,Elantra,2019,Side-impact
0df538e1-adb6-4b22-ba39-cfb31c8f5461,Close Claim,9/22/2020 16:30,9373.42,Hyundai,Elantra,2019,Side-impact
0df538e1-adb6-4b22-ba39-cfb31c8f5461,Decide Claim,9/12/2020 15:27,9373.42,Hyundai,Elantra,2019,Side-impact
0df538e1-adb6-4b22-ba39-cfb31c8f5461,First Notification of Loss (FNOL),8/16/2020 7:05,9373.42,Hyundai,Elantra,2019,Side-impact
0df538e1-adb6-4b22-ba39-cfb31c8f5461,Payment Sent,9/17/2020 22:02,9373.42,Hyundai,Elantra,2019,Side-impact
0df538e1-adb6-4b22-ba39-cfb31c8f5461,Set Reserve,9/5/2020 21:34,9373.42,Hyundai,Elantra,2019,Side-impact
0df6b9d5-f5c4-4012-a323-c2ba77f28336,Assign Claim,3/29/2022 17:35,8475.21,Toyota,Camry,2022,Side-impact
0df6b9d5-f5c4-4012-a323-c2ba77f28336,Close Claim,4/15/2022 23:10,8475.21,Toyota,Camry,2022,Side-impact
0df6b9d5-f5c4-4012-a323-c2ba77f28336,Decide Claim,4/9/2022 20:04,8475.21,Toyota,Camry,2022,Side-impact
0df6b9d5-f5c4-4012-a323-c2ba77f28336,First Notification of Loss (FNOL),3/13/2022 3:51,8475.21,Toyota,Camry,2022,Side-impact
0df6b9d5-f5c4-4012-a323-c2ba77f28336,Payment Sent,4/12/2022 4:10,8475.21,Toyota,Camry,2022,Side-impact
0df6b9d5-f5c4-4012-a323-c2ba77f28336,Set Reserve,4/3/2022 9:32,8475.21,Toyota,Camry,2022,Side-impact
0df77533-6253-4698-bc91-c43d8b163f98,Assign Claim,9/23/2020 16:09,3790.26,Honda,Civic,2012,Head-on
0df77533-6253-4698-bc91-c43d8b163f98,Close Claim,10/15/2020 23:52,3790.26,Honda,Civic,2012,Head-on
0df77533-6253-4698-bc91-c43d8b163f98,Decide Claim,10/4/2020 19:21,3790.26,Honda,Civic,2012,Head-on
0df77533-6253-4698-bc91-c43d8b163f98,First Notification of Loss (FNOL),9/9/2020 3:59,3790.26,Honda,Civic,2012,Head-on
0df77533-6253-4698-bc91-c43d8b163f98,Payment Sent,10/9/2020 7:46,3790.26,Honda,Civic,2012,Head-on
0df77533-6253-4698-bc91-c43d8b163f98,Set Reserve,9/29/2020 20:46,3790.26,Honda,Civic,2012,Head-on
0df8b62a-6f78-439c-8a58-45da8e366563,Assign Claim,1/8/2023 4:12,8095.79,Ford,F-150,2019,Side-impact
0df8b62a-6f78-439c-8a58-45da8e366563,Close Claim,2/5/2023 15:10,8095.79,Ford,F-150,2019,Side-impact
0df8b62a-6f78-439c-8a58-45da8e366563,Decide Claim,1/21/2023 22:31,8095.79,Ford,F-150,2019,Side-impact
0df8b62a-6f78-439c-8a58-45da8e366563,First Notification of Loss (FNOL),12/22/2022 14:20,8095.79,Ford,F-150,2019,Side-impact
0df8b62a-6f78-439c-8a58-45da8e366563,Payment Sent,1/27/2023 22:40,8095.79,Ford,F-150,2019,Side-impact
0df8b62a-6f78-439c-8a58-45da8e366563,Set Reserve,1/15/2023 5:12,8095.79,Ford,F-150,2019,Side-impact
0df9189c-6320-42a4-96b2-609d82d81192,Assign Claim,5/18/2022 23:03,9946.28,Ford,F-150,2017,Rear-end
0df9189c-6320-42a4-96b2-609d82d81192,Close Claim,5/31/2022 22:16,9946.28,Ford,F-150,2017,Rear-end
0df9189c-6320-42a4-96b2-609d82d81192,Decide Claim,5/27/2022 1:59,9946.28,Ford,F-150,2017,Rear-end
0df9189c-6320-42a4-96b2-609d82d81192,First Notification of Loss (FNOL),5/5/2022 18:55,9946.28,Ford,F-150,2017,Rear-end
0df9189c-6320-42a4-96b2-609d82d81192,Payment Sent,5/27/2022 22:33,9946.28,Ford,F-150,2017,Rear-end
0df9189c-6320-42a4-96b2-609d82d81192,Set Reserve,5/22/2022 2:32,9946.28,Ford,F-150,2017,Rear-end
0df969a7-ecfa-4a8c-989d-7754205dd166,Assign Claim,5/18/2022 10:09,1814.31,Jeep,Wrangler,2017,Side-impact
0df969a7-ecfa-4a8c-989d-7754205dd166,Close Claim,6/4/2022 15:18,1814.31,Jeep,Wrangler,2017,Side-impact
0df969a7-ecfa-4a8c-989d-7754205dd166,Decide Claim,5/26/2022 10:23,1814.31,Jeep,Wrangler,2017,Side-impact
0df969a7-ecfa-4a8c-989d-7754205dd166,First Notification of Loss (FNOL),4/30/2022 10:55,1814.31,Jeep,Wrangler,2017,Side-impact
0df969a7-ecfa-4a8c-989d-7754205dd166,Payment Sent,5/31/2022 12:24,1814.31,Jeep,Wrangler,2017,Side-impact
0df969a7-ecfa-4a8c-989d-7754205dd166,Set Reserve,5/20/2022 21:43,1814.31,Jeep,Wrangler,2017,Side-impact
0dfaa54a-b9f0-4d28-9297-5ee0abe35cc3,Assign Claim,3/6/2023 17:47,4535.53,Hyundai,Elantra,2017,Rear-end
0dfaa54a-b9f0-4d28-9297-5ee0abe35cc3,Close Claim,3/24/2023 18:12,4535.53,Hyundai,Elantra,2017,Rear-end
0dfaa54a-b9f0-4d28-9297-5ee0abe35cc3,Decide Claim,3/16/2023 6:01,4535.53,Hyundai,Elantra,2017,Rear-end
0dfaa54a-b9f0-4d28-9297-5ee0abe35cc3,First Notification of Loss (FNOL),2/20/2023 14:42,4535.53,Hyundai,Elantra,2017,Rear-end
0dfaa54a-b9f0-4d28-9297-5ee0abe35cc3,Payment Sent,3/22/2023 18:20,4535.53,Hyundai,Elantra,2017,Rear-end
0dfaa54a-b9f0-4d28-9297-5ee0abe35cc3,Set Reserve,3/11/2023 0:14,4535.53,Hyundai,Elantra,2017,Rear-end
0dfb0190-4a49-41f9-a640-a7f68f50cb96,Assign Claim,9/15/2021 1:54,9287.44,Toyota,Camry,2021,Rear-end
0dfb0190-4a49-41f9-a640-a7f68f50cb96,Close Claim,10/4/2021 7:00,9287.44,Toyota,Camry,2021,Rear-end
0dfb0190-4a49-41f9-a640-a7f68f50cb96,Decide Claim,9/23/2021 18:25,9287.44,Toyota,Camry,2021,Rear-end
0dfb0190-4a49-41f9-a640-a7f68f50cb96,First Notification of Loss (FNOL),8/27/2021 9:19,9287.44,Toyota,Camry,2021,Rear-end
0dfb0190-4a49-41f9-a640-a7f68f50cb96,Payment Sent,9/29/2021 15:15,9287.44,Toyota,Camry,2021,Rear-end
0dfb0190-4a49-41f9-a640-a7f68f50cb96,Set Reserve,9/19/2021 22:39,9287.44,Toyota,Camry,2021,Rear-end
0dfde5e4-9702-4f6a-80a4-836f31564625,Assign Claim,6/9/2022 0:30,9199.95,Chevrolet,Silverado,2016,Rollover
0dfde5e4-9702-4f6a-80a4-836f31564625,Close Claim,6/23/2022 15:56,9199.95,Chevrolet,Silverado,2016,Rollover
0dfde5e4-9702-4f6a-80a4-836f31564625,Decide Claim,6/19/2022 5:22,9199.95,Chevrolet,Silverado,2016,Rollover
0dfde5e4-9702-4f6a-80a4-836f31564625,First Notification of Loss (FNOL),5/28/2022 19:45,9199.95,Chevrolet,Silverado,2016,Rollover
0dfde5e4-9702-4f6a-80a4-836f31564625,Payment Sent,6/21/2022 20:56,9199.95,Chevrolet,Silverado,2016,Rollover
0dfde5e4-9702-4f6a-80a4-836f31564625,Set Reserve,6/16/2022 22:16,9199.95,Chevrolet,Silverado,2016,Rollover
0dfeb5db-c8a3-4268-9f9e-2075479ce89d,Assign Claim,10/21/2022 0:07,3286.45,Honda,Civic,2022,Rollover
0dfeb5db-c8a3-4268-9f9e-2075479ce89d,Close Claim,11/7/2022 21:49,3286.45,Honda,Civic,2022,Rollover
0dfeb5db-c8a3-4268-9f9e-2075479ce89d,Decide Claim,10/31/2022 15:47,3286.45,Honda,Civic,2022,Rollover
0dfeb5db-c8a3-4268-9f9e-2075479ce89d,First Notification of Loss (FNOL),10/12/2022 2:13,3286.45,Honda,Civic,2022,Rollover
0dfeb5db-c8a3-4268-9f9e-2075479ce89d,Payment Sent,11/4/2022 15:06,3286.45,Honda,Civic,2022,Rollover
0dfeb5db-c8a3-4268-9f9e-2075479ce89d,Set Reserve,10/26/2022 4:00,3286.45,Honda,Civic,2022,Rollover
0dfefc0f-addf-4acd-9b55-35e81971e6d6,Assign Claim,7/30/2022 8:02,6126.44,Nissan,Altima,2013,Side-impact
0dfefc0f-addf-4acd-9b55-35e81971e6d6,Close Claim,8/13/2022 4:57,6126.44,Nissan,Altima,2013,Side-impact
0dfefc0f-addf-4acd-9b55-35e81971e6d6,Decide Claim,8/10/2022 1:24,6126.44,Nissan,Altima,2013,Side-impact
0dfefc0f-addf-4acd-9b55-35e81971e6d6,First Notification of Loss (FNOL),7/13/2022 4:26,6126.44,Nissan,Altima,2013,Side-impact
0dfefc0f-addf-4acd-9b55-35e81971e6d6,Payment Sent,8/14/2022 14:51,6126.44,Nissan,Altima,2013,Side-impact
0dfefc0f-addf-4acd-9b55-35e81971e6d6,Set Reserve,8/6/2022 13:23,6126.44,Nissan,Altima,2013,Side-impact
0e00dd19-5b0f-48da-93f1-96f065c715b8,Assign Claim,12/9/2021 20:02,5910.35,Toyota,Camry,2018,Rollover
0e00dd19-5b0f-48da-93f1-96f065c715b8,Close Claim,12/30/2021 12:47,5910.35,Toyota,Camry,2018,Rollover
0e00dd19-5b0f-48da-93f1-96f065c715b8,Decide Claim,12/22/2021 6:45,5910.35,Toyota,Camry,2018,Rollover
0e00dd19-5b0f-48da-93f1-96f065c715b8,First Notification of Loss (FNOL),11/26/2021 12:07,5910.35,Toyota,Camry,2018,Rollover
0e00dd19-5b0f-48da-93f1-96f065c715b8,Payment Sent,12/23/2021 9:48,5910.35,Toyota,Camry,2018,Rollover
0e00dd19-5b0f-48da-93f1-96f065c715b8,Set Reserve,12/14/2021 19:41,5910.35,Toyota,Camry,2018,Rollover
0e01de0d-eb27-4a93-aebc-ceeff2e93aa1,Assign Claim,5/6/2021 21:23,7869.08,Honda,Civic,2019,Head-on
0e01de0d-eb27-4a93-aebc-ceeff2e93aa1,Close Claim,5/24/2021 18:45,7869.08,Honda,Civic,2019,Head-on
0e01de0d-eb27-4a93-aebc-ceeff2e93aa1,Decide Claim,5/18/2021 10:06,7869.08,Honda,Civic,2019,Head-on
0e01de0d-eb27-4a93-aebc-ceeff2e93aa1,First Notification of Loss (FNOL),4/17/2021 13:23,7869.08,Honda,Civic,2019,Head-on
0e01de0d-eb27-4a93-aebc-ceeff2e93aa1,Payment Sent,5/20/2021 5:39,7869.08,Honda,Civic,2019,Head-on
0e01de0d-eb27-4a93-aebc-ceeff2e93aa1,Set Reserve,5/13/2021 7:58,7869.08,Honda,Civic,2019,Head-on
0e028ea8-b16c-4a97-9f7c-7b4a5fc41bef,Assign Claim,1/9/2021 6:43,2434.81,Nissan,Altima,2012,Rear-end
0e028ea8-b16c-4a97-9f7c-7b4a5fc41bef,Close Claim,2/7/2021 1:22,2434.81,Nissan,Altima,2012,Rear-end
0e028ea8-b16c-4a97-9f7c-7b4a5fc41bef,Decide Claim,1/21/2021 2:05,2434.81,Nissan,Altima,2012,Rear-end
0e028ea8-b16c-4a97-9f7c-7b4a5fc41bef,First Notification of Loss (FNOL),12/23/2020 7:44,2434.81,Nissan,Altima,2012,Rear-end
0e028ea8-b16c-4a97-9f7c-7b4a5fc41bef,Payment Sent,1/28/2021 23:09,2434.81,Nissan,Altima,2012,Rear-end
